Student_ID,Exam_Score,Weight_Apple (g),Height (cm),Daily_Sales ($),Lifespan_Bulb (hrs)
593,74.79,148.38,165.61,5380.18,992.35
594,73.34,166.71,175,5720.67,923.76
595,80.38,156.72,170.02,6020.74,965.54
596,64.9,160,161.65,4845.91,988.08
597,67.3,159.99,179.19,5370.52,971.37
598,60.21,167.69,183.48,5194.21,957.22
599,65.56,155.76,168.19,5014.13,1053.05
600,73.77,157.18,170.87,4347.19,994.8
601,77.57,173.78,157.93,4245.43,1108.34
602,60.78,136.7,166.68,5533.34,1011.14
603,78.7,132.89,174.08,4333.74,1052.01
604,83.56,126.28,172.84,3578.46,989.59
605,74.13,153.66,165.94,4974.59,966.92
606,88.77,112.93,167.81,6164.19,1013.14
607,62.26,159.24,166.42,2764.12,1064.78
608,57.55,147.82,167.77,4769.34,995.55
609,52.21,172.69,173.39,5540.17,1022.34
610,84.96,136.56,154.26,3541.2,1012.88
611,76.54,145.93,169.41,4829.33,995.1
612,69.44,172.44,172.8,4088.43,997.66
613,72.8,177.66,165.44,4194.26,950.08
614,58.75,136.4,166.17,4678.07,999.45
615,94.46,153.64,166.4,4101.48,1032.66
616,71.29,155.89,166.17,4034.96,1014.79
617,71.09,157.47,170.05,4952.61,1009.21
618,77.26,144.75,171.03,6781.71,1036.25
619,74.81,175.63,153.2,5606.19,1009.75
620,72.24,112.21,175.22,5808.43,1000.7
621,62.1,141.58,167.68,5637.81,1036.76
622,74.71,158.96,185.46,4441.99,1006.83
623,88.82,159.14,160.47,5248.67,988.17
624,83.45,177.06,163.06,5878.16,1023.41
625,85.93,173.96,168.38,5662.67,998.24
626,64.89,144.29,173.31,5155.64,985.92
627,60.1,176,154.39,5416.04,1007.77
628,68.74,135.72,163.37,6970.3,1008.35
629,70.56,168.62,174.73,5671.55,944.82
630,80.94,186.21,162.42,4747.87,1016.66
631,53.08,174.3,180.96,4940.77,1092.33
632,85.3,152.12,166.37,4156.68,951.02
633,68.42,143.36,162.81,6877.63,974.87
634,65.73,119.43,174.88,6283.1,1139
635,59.88,156.21,182.86,5066.57,958.89
636,53.45,127.7,173.33,6744.66,1064.32
637,78.23,134.14,180.08,5505.92,988.56
638,70.73,126.19,183.41,4655.32,1003.01
639,57.1,140.79,162.63,5725.16,993.44
640,57.05,149.44,177.51,5318.91,1021.29
641,66.64,155.47,157.81,5670.29,921.01
642,86.69,137.99,173.4,3904.73,1009.31
643,67.4,171.39,169.43,4351.75,979.83
644,54.97,145.84,179.94,6190.78,906.85
645,67.54,134.25,179.38,6354.51,1056.04
646,67.27,154.53,174.56,6132.09,894.62
647,43.03,189.27,172.39,6774.92,1107.42
648,69.46,156.7,174.07,5461.89,1030.85
649,67.69,142.74,170.49,5405.67,931.95
650,76.96,119.45,169.51,4269.43,1066.9
651,88.49,145.61,181.54,4535.57,962.48
652,81.27,154.7,182.5,3409.39,964.76
653,67.31,142.25,168.87,4742.81,909.95
654,58.93,116.69,171.9,3353.18,956.8
655,95.73,132.99,170.65,5864.77,962.69
656,70.59,179.09,157.11,5310.72,1040.91
657,70.14,178.68,167.31,3379.06,1058.36
658,69.76,132.27,182.8,4848.11,937.96
659,71.98,163.46,164,6574.12,1013.53
660,68.56,126.43,186.92,4899.47,907.99
661,64.26,178.09,179.38,4201.3,1013.72
662,64.53,154.9,173.21,3571.6,1108.1
663,69.67,168.99,174.49,3595.48,911.01
664,64.57,115.7,162.66,5428.46,949.27
665,62.87,163.55,167.88,4652.9,1036.36
666,71.06,149.85,181.53,4719.2,1042.26
667,67.45,167.04,165.08,4656.2,952.94
668,85.04,168.3,178.49,4887.81,1073.68
669,43.49,151.32,158.98,4018.27,959.22
670,80.92,137.98,160.41,5252.88,1083.67
671,82.46,165.59,185.21,3861.84,1023.43
672,49.27,148.8,169.91,4395.33,1063.56
673,66.57,132.54,165.69,5808.66,1018.54
674,66.29,131.6,180.9,5300.96,1032.85
675,55.92,120.46,179.97,5548.55,1035.51
676,62.22,139.79,177.37,6720.31,1057.24
677,58.89,172.05,165.44,4952.28,998.36
678,87.52,153.56,167.7,5017.17,955
679,79.36,139.4,172.49,4788.54,996.05
680,82.72,166.1,175.56,4645.27,966.63
681,77.22,133.35,165.93,4191.53,969.9
682,58.71,151.91,171.37,5067.25,1082.74
683,64.75,146.41,172.14,5284.04,1031.14
684,74.89,165.58,180.29,5328.62,1028.84
685,57.78,118.46,176.04,5051.49,1053.63
686,77.13,133,157.95,5740.94,1030.88
687,67.6,117.24,168.29,5023.55,1093.35
688,66.25,144.81,162.57,4672.56,895.27
689,77.11,174.23,174.54,4258.41,950.12
690,74.44,139.89,177.39,3760.82,964.97
691,66.39,139.79,170.81,6168.33,931.21
692,81.59,167.43,167.85,4440.76,1005.65
693,59.19,171.37,170.55,4259.47,1008
694,76.16,148.23,171.67,4665.97,1098.77
695,75.93,163.69,164.88,4777.29,1045.19
696,66.9,128.46,160.25,6310.81,974.62
697,73.26,177.56,153.6,4737.48,1024.72
698,57.49,192.97,180.14,7106.71,908.65
699,79.24,160.42,173.97,5050.96,1007.11
700,68.15,108.31,172.9,6645.62,1004.44
701,64.77,138.84,180.12,5715.14,954.9
702,80.49,162.26,159.96,5288.83,989.94
703,62.96,141.57,156.11,6262.28,965.37
704,55.92,175.44,173.07,5897.78,953.37
705,54.43,161.76,172.35,5507.74,1033.72
706,76.06,135.87,156.15,6854.08,1051.7
707,57.2,150.65,172.88,4601.29,1025.5
708,87.55,132.12,166.8,4204.07,978.09
709,49.18,146.35,163.54,4459.02,966.87
710,86.96,138.91,167.33,6401.82,979.65
711,72.11,173.5,150.47,6160.61,989
712,69.03,192.32,165.27,4579.79,956.4
713,64.55,121.38,164.37,3116.28,1052.69
714,73.99,111.54,174.46,4835.32,989.89
715,69.62,145.1,168.73,4189.39,1038.24
716,81.03,119.63,175.11,4604.85,930
717,71.14,150.92,149.6,4156.47,965.58
718,71.5,164.98,163.29,3712.37,1042.97
719,66.36,179.88,174.45,6506.56,1043.68
720,69.43,154.03,167.53,4453.07,939.87
721,73.08,146.14,176.76,6130.13,1015.15
722,52.9,110.43,155.56,4822.9,1016.47
723,56.52,150.52,175.85,4095.36,964.59
724,77.43,151.43,164.89,5407.25,1017.85
725,71.71,162.78,164.11,4687.15,920.98
726,68.16,135.83,177.93,4834.32,953.66
727,70.18,141.3,179.3,5115.92,1029.95
728,73.48,120.44,178.28,4350.23,1001.48
729,64.6,104.17,186.31,3703.09,1004.07
730,62.22,127.83,180.13,4958.98,991.25
731,71.96,118.59,163.64,5771.13,1026.85
732,60.22,156.73,171.13,4278.73,1029.25
733,74.08,139.64,167.12,5123.17,1039.57
734,52.97,139.24,186.23,6204.41,1006.28
735,80.29,130.31,178.84,4928.19,980.58
736,74.73,85.35,168.49,5068.88,972.15
737,72.56,180.17,177.02,5044.17,947.16
738,79.83,129.99,160.14,4454.12,979.86
739,86.65,141.75,172,4205.32,969.68
740,80.14,120.9,162.5,4208.59,1080.08
741,51.59,169.44,156.49,5294.55,947.65
742,57.2,152.87,176.28,5606.3,1051.87
743,63.75,133.47,177.27,5644.07,986.61
744,70.26,142.16,173.66,4697.17,989.68
745,75.18,183.56,168.54,5874.65,1020.06
746,62.74,148.54,159.87,5245.89,929.07
747,71.87,146.37,160.71,5056.59,960
748,62.45,131.17,162.25,2328.51,937.94
749,63.88,112.11,168.13,4346.07,980.99
750,55.93,146.8,178.61,3783.12,954.54
751,60.77,156.51,178.48,5501.66,1065.86
752,56.48,171.99,156.81,5076.03,970.83
753,60.24,105.03,164.45,4142.41,881.08
754,80.54,127.5,164.24,5243.49,983.28
755,60.51,138.39,149.75,3861.21,1040.37
756,96.32,149.93,174.53,4164.99,1081.51
757,74.93,147.1,168.03,4431.82,988.53
758,71.85,147.57,169.09,5432.11,974.15
759,61.42,158.16,180.77,6119.55,999.28
760,77,131.93,170.71,4531.19,1020.75
761,64.24,168.68,166.55,6057.97,943.56
762,71.22,158.67,174.58,5037.92,987.78
763,95.6,143.6,178.47,5188.91,997.52
764,69.04,182.02,172.37,4948.96,1002.29
765,81.49,181.13,175.51,4842.15,992.77
766,62.97,168.66,168.84,5351.44,953.21
767,69.65,89.63,169.35,5592.26,1016.94
768,87.71,181.58,170.9,4292.31,997.77
769,63.73,165.9,163.98,4848.56,997.65
770,88.12,190.13,165.46,6335.42,945.87
771,77.08,174.75,181.02,5141.75,1032.01
772,64.38,181.57,186.06,5229.36,952.6
773,76.32,167.57,182.74,5933.81,1080.82
774,79.73,176.97,159.41,4599,941.04
775,76.22,189.88,158.64,4972.83,1038.11
776,54.3,154.33,160.47,5653.48,904.59
777,62.73,118.56,171.08,5991.12,887.08
778,67.52,143.85,147.53,3107.89,972.26
779,69.26,157.8,165.29,4410.66,887.01
780,76.21,151.5,181.26,4201.31,1036.49
781,71.78,125.07,177.86,4900.94,998.91
782,56.65,117.38,165.93,4261.86,1070.05
783,73.8,135.18,166.53,5531.28,991.64
784,76.11,166.15,174.54,5137.93,1012.16
785,75.6,181.61,177.48,5711.35,986.59
786,80.81,168.33,165.73,5762.41,956.3
787,78.34,171.15,168.13,5543.27,979.66
788,74.59,148.38,165.47,4731.37,939.8
789,69.3,115.16,159.35,5083.42,1019.37
790,53.39,140.9,168.24,4631.3,984.61
791,74.3,144.82,167.63,3908.21,994.99
792,72.08,140.06,159.91,5763.03,1141.19
793,72.72,151.09,175.17,4932.75,979.85
794,57.23,158.83,173.87,3797.91,1015.69
795,59.19,167.06,175.57,5429.56,997.29
796,80.53,144.44,163.86,4820.84,1057.88
797,69.6,111.92,154.13,3352.16,1011.92
798,76.82,140.34,173.74,3901.02,986.43
799,70.28,150.87,164.69,4439.51,1114.63
800,70.3,174.46,162.87,5168.41,957.02
801,79.38,138.64,159.94,5630.42,990.31
802,64.84,160.25,167.8,5603.02,1045.82
803,70.96,155.8,182.62,5482.29,959.09
804,65.38,150.88,165.96,4972.51,1038.28
805,65.66,168.61,161.28,6377.79,976.03
806,66.91,136.78,175.22,5559.9,1050.16
807,72.22,138.5,171.38,5177.68,1048.85
808,65.21,149.76,153.05,5453.27,995.5
809,82.56,137.2,175.3,4680.77,949.98
810,61.05,160.16,187.03,4954.21,980.43
811,68.13,135.74,149.2,3334.44,999.26
812,65.6,154.53,160.11,4690.6,1044.41
813,84.47,148,147.21,6407.91,1016.03
814,71.97,154.3,169.4,5118.7,1026.9
815,80.32,140.81,177.92,5085.39,1017.47
816,55.14,143.22,170.84,5798.88,1042.31
817,72.67,151.92,181.14,5286.26,989.98
818,78.9,154.04,176.64,4370.81,1008.24
819,70.82,149.92,183.62,5018.93,1001.42
820,80.65,184.11,179.28,4091.82,978.1
821,64.83,130.19,166.78,5146.89,1050.59
822,84.09,148.72,170.53,4329.8,1049.53
823,92.99,118.53,163.05,5742.64,1060.29
824,66.37,157.44,168.15,4591.81,961.82
825,65.54,127.7,170.49,4340.24,1017.54
826,84.53,144.43,169.32,4909.73,1054.62
827,85.8,142.56,180.74,5292.31,1075.14
828,64.77,155.62,167.36,4034.13,924.57
829,65.8,138.94,162.54,4582.99,999.86
830,67.18,138.09,163.04,5084.13,990.54
831,56.56,178.72,175.24,6070.69,1079.54
832,60.81,155.69,158.77,2977.03,889.53
833,59.96,138.78,168.39,5492.13,947.63
834,62.32,144.98,180.62,4693.15,1071.65
835,69.65,182.91,172.34,4604.31,976.51
836,72.34,145.3,169.4,4455.1,934.93
837,85.51,136.21,169.71,4708.88,1075.6
838,60.02,136.3,161.76,5496.65,928.41
839,79.84,139.02,163.14,4570.57,1051.1
840,67.86,138.11,168.44,6326.87,921.99
841,69.51,124.41,172.17,5499.09,927.87
842,76.75,127.52,177.59,5158.38,1010.01
843,58.77,133.41,170.74,4867.16,957.58
844,73.82,161.83,180.82,5951.88,1013.62
845,71.66,142.38,182.84,6068.82,1090.1
846,74.92,145.86,176.36,4070.89,992.25
847,72.89,175.4,179.8,4438.48,1081.39
848,94.55,175.9,162.07,5507.7,1016.21
849,63.62,144.36,160.81,5749.34,1047.79
850,64.69,137.38,174.14,4759.73,882.34
851,63.77,132.71,159.27,4406.04,1031.82
852,64.45,163.86,167.68,5062.89,1024.14
853,63.63,145.91,176.17,6181.35,982
854,81.89,142.27,181.31,5032.83,1094.78
855,84.21,133.73,167.97,3988.85,975.34
856,64.29,134.61,164.8,5087.67,919.56
857,61.68,156.4,172.56,5626.2,1039.1
858,74.71,123.69,161.41,4918.9,928.82
859,64.48,169.9,168.61,6006.53,1003.83
860,76.33,139.32,169.94,5692.68,1066.99
861,72.03,147.01,169.78,4950.59,1024.92
862,54.84,123.26,170.71,5034.52,987.63
863,85.48,149.75,163.32,3526.59,982.44
864,87.96,143.43,164.18,5968.18,1063.27
865,63.87,149,164.02,4736.39,939
866,66.12,179.43,157.04,4680.03,1038.75
867,72.86,153.55,172.73,4560.12,1109.68
868,73.34,134.11,177.16,5365.36,1027.17
869,76.59,135.77,176.37,4097.05,988.1
870,90.1,161.9,167.9,4212.66,992
871,68.23,175.97,163.51,4957.98,975.98
872,62.02,155.64,175.95,4498.79,967.45
873,56.21,163.77,175.11,5268.19,1005.89
874,62.69,162.19,171.74,4528.09,1033.97
875,69.67,178.38,183.95,6276.03,1080.54
876,87.95,111.01,169.79,5554.77,902.17
877,64.82,163.34,167.94,5544.71,878.05
878,72.24,169.67,166.8,4516.03,1081.5
879,69.84,123.23,157.51,6924.54,1002.86
880,81.88,132.29,175.29,4648.79,1005.48
881,95.27,132.98,169.16,4428.95,1025.06
882,64.69,135.42,174.08,5565.39,990.66
883,65.11,140.37,184.74,5156.18,1098.76
884,80.44,154.85,166.87,4345.29,1024.59
885,76.82,167.31,151.3,6756.68,977.62
886,88.47,171.63,173.85,5780.48,982.09
887,75.84,133.24,171.33,5003.2,992.82
888,66.41,133.11,164.14,6920.89,961.14
889,75.91,176.32,173.18,5648.62,1084.47
890,81.09,162.93,176.29,4990.48,1006.2
891,78.2,151.66,162.43,6825.15,941.47
892,75.07,159.47,167.59,5527.19,1020.26
893,80.67,149.4,181.81,5492.2,1071.95
894,81.69,160.49,164.23,4690.92,1053.04
895,83.82,143.28,170.53,5039.53,962.01
896,76.49,155.38,149,4671.45,944.55
897,68.33,119.79,158.15,6151.79,1071.37
898,71.47,136.24,171.26,3712.47,918.78
899,82.07,136.46,179.82,6092.7,1018.55
900,61.83,142.51,159.1,4298.13,971.57
901,73.69,131.47,170.6,4953.66,1065.68
902,66.07,139.33,166.99,4763.83,947.26
903,70.29,119.71,177.62,4583.88,960.18
904,82.78,160.97,160.26,5551.83,1030.85
905,71.91,148.35,173.44,4995.85,1039.78
906,70.46,115.9,164.77,4465.84,1067.98
907,56.4,133.3,171.78,5123.2,1023.65
908,77.46,156.73,170.55,4443.13,1017.47
909,76.45,139.14,167.99,4569.78,1052.46
910,91.63,136.06,173.82,3802.19,931.47
911,66.92,148.51,170.35,4639.75,956.02
912,72.19,156.87,168.94,5395.36,935.66
913,72.49,121.27,167.15,5029.7,865.72
914,85.77,161,170.62,6452.05,1042.11
915,69.05,133.99,171.78,7090.25,1071.48
916,72.79,149.64,162.09,4628.63,1027.8
917,76.08,149.29,167.2,4333.35,1019
918,71.87,139.46,161.56,5903.85,1004.25
919,65.54,129.53,169.68,5268.17,1002.76
920,71.94,144.29,165.26,5908.7,1084.76
921,80.74,182.51,176.17,5319.06,1077.46
922,59.73,122.77,175.38,4844.51,970.75
923,71.33,183.85,162.62,4849.05,1055.44
924,63,144.81,169.98,5346.22,1061.47
925,81.95,150.71,175.11,4831.11,1032.52
926,54.77,128.27,168.6,5975.6,1019.38
927,64.41,134.57,164.17,3958.13,1017.66
928,73.77,139.94,161.26,5971.31,925.9
929,85.66,129.09,176.83,3501.28,921.47
930,69.34,145.82,177.22,5116.08,1039.16
931,64.45,141.86,168.34,4735.17,944.98
932,88.81,187.02,176.13,3786.92,930.54
933,55.52,126.68,146.28,3351.98,896.23
934,48.01,152.05,180.62,4121.99,976.21
935,74.4,154.96,168.74,5036.55,1018.72
936,64.98,128.59,171.13,4518.25,1022.75
937,59.79,163.74,167.44,4167.24,1042.53
938,77.08,142.03,181.17,6081.82,980.43
939,72.44,100.15,161.51,4014.25,1005.36
940,64.36,163.2,181.8,5543.29,1042.29
941,57.2,127.66,173.17,4288.8,1023.2
942,78.72,129.04,174.98,4101.76,970.76
943,76.5,163.76,167.37,4516.93,1014.98
944,69.01,143.06,159.53,5495.93,900.79
945,88.47,168.36,177.44,3902.83,1000.01
946,59.3,174.2,172.49,5229.96,969.08
947,54.74,137.1,180.89,4231.39,1075.93
948,63.08,165.87,168.45,4375.39,951.14
949,69.54,134.89,166.65,5320.51,1005.83
950,72.43,194.66,181.1,6738.79,978.56
951,67.59,136.14,185.3,4271.19,972.09
952,73.52,170.52,170.07,5575.9,1018.87
953,57.48,166.88,163.98,4749.83,979.09
954,84.44,156.32,176.48,4620.21,1092.6
955,69.18,136.59,167.97,5857.1,901.27
956,81.17,146.97,174.79,4325.18,1031.56
957,73.43,106.93,167.93,4076.71,995.76
958,74.57,154.49,182.51,5368.14,997.48
959,75.7,156.99,164.4,6275.83,1015.11
960,74.48,152.67,173.84,5600,1049.89
961,76.43,90.53,166.09,3874.39,1013.25
962,83.29,124.69,167.75,4507.73,1050.07
963,71.97,135.04,166.7,5783.68,1002.32
964,77.09,155.83,175.91,6264.89,948.29
965,69.1,155.79,177.35,5182.97,995.54
966,84.4,146.6,174.46,4536.66,1057.65
967,63.24,162.7,169.14,6316.82,979.47
968,88.01,129.48,171.12,4940.33,945.86
969,69.6,162.2,177.18,4515.35,1030.97
970,55.69,159.49,177.43,4380.05,1016.83
971,71.28,157.55,148.48,4043.99,961.46
972,63.19,146.36,167.82,7266.86,988.35
973,78.41,186.61,168.21,6136.77,990.92
974,63.47,159.86,175.35,4474.97,1000.32
975,65.54,130.63,169.47,6385.46,1032.33
976,51.1,154.97,175.75,5426.64,979.74
977,65.48,165.05,161.37,5379.29,1034.91
978,45.76,138.24,172.08,4425.67,973.33
979,54.16,171.79,177.2,4588.7,1083.32
980,77.6,157.64,158.2,4966.06,1084.39
981,77.86,103.15,190.11,3427.56,957.18
982,74.25,155.99,179.53,4610.54,938.72
983,60.33,141.88,170.01,5003.59,1048.91
984,69.52,160.74,163.37,6047.62,1012.89
985,69.96,168.88,168.6,4506.76,1027.58
986,58.42,153.9,170.67,5649.71,967.26
987,85.03,183.31,173.53,3351.6,993.38
988,78.77,146.43,182.01,5933.62,982.76
989,67.79,162.5,166.19,4279.72,1015.21
990,70.27,166.1,174.5,5104.22,937.71
991,72.08,148.05,159.66,5325.07,995.03
992,49.58,165.58,166.69,5168.14,937.21
993,67.53,138.11,173.01,4914.58,974.22
994,63.18,141.55,175.53,4006.79,995.13
995,59.98,123.75,163.97,4288.37,1025.37
996,67.19,154.83,166.47,5797.15,1029.52
997,87.98,156.51,181.68,4522.1,1038.05
998,76.41,173.59,179.3,4917.36,925.86
999,64.29,165.82,171.67,3806.33,1063.2
1000,75.73,144.3,152.11,5686.86,967.76
1001,83.99,126.44,190.09,3944.41,971.41
1002,79.25,158.66,169.84,5732.77,1013.44
1003,70.6,172.22,167.5,4149.83,983.15
1004,63.53,165.1,165.82,5811.61,1018.09
1005,76.98,171.69,173.01,5008.15,1027.37
1006,73.93,145.76,173.09,4552.99,961.84
1007,78.95,140.67,177.61,6280.32,990.81
1008,76.35,135.26,162.59,4944.92,992.29
1009,80.5,148.88,167.5,4710.55,1047.91
1010,64.65,148.43,186.24,5727.29,976.74
1011,83.17,154.13,171.8,3815.63,974.57
1012,71.98,147.41,168.62,2978.27,948.92
1013,90.75,147.33,162.47,5926.38,954.52
1014,63.11,134.47,174.05,4330.96,932.47
1015,87.36,168.83,178.25,5691.7,964.85
1016,71.98,151.53,177,5036.93,1079.68
1017,63.49,146.51,167.93,4068.81,1034.55
1018,65.16,135.05,172.89,5485.83,1063.87
1019,66.8,123.36,183.37,4671.86,952.49
1020,74.24,176.16,178.57,4138.13,902.61
1021,75.23,161.09,163.73,4158.96,1015.82
1022,64.26,117.52,149.63,3613.73,1092.68
1023,69.76,165.26,172.37,5322.42,975.73
1024,91.42,168.45,176.39,4251.68,1005.09
1025,87.28,152.49,161.29,4972.22,921.52
1026,74.36,181.96,169.93,4854.62,1001.41
1027,70.38,154.33,167.89,4246.75,993.75
1028,71.2,121.66,170.83,3781.68,895.35
1029,76.14,157.3,165.64,7026.97,948.13
1030,59.77,154.9,180.32,4961.17,944.16
1031,67.43,137.93,171.18,6458.71,921.01
1032,53.31,161.47,162.97,5931.95,963.76
1033,73.99,116.65,177.34,4743.07,1025.44
1034,76.47,169.81,159.89,5144.77,968.34
1035,65.17,132.44,180.28,5121.53,1057.42
1036,85.74,130.3,177.93,6475.36,981.86
1037,57.74,147.72,181.12,5663.87,1016.31
1038,55.36,158.66,168.73,4354.18,1024.87
1039,72.24,153.28,166.03,5281.3,1076.69
1040,80.47,135.15,170.67,5643.45,964.19
1041,86.84,139.88,169.32,4059.74,1022.12
1042,65.41,127.34,164.78,5395.32,952.67
1043,80.79,145.51,165.57,6076.39,1086.1
1044,69.61,171.5,167.07,4314.02,948.02
1045,68.27,149.91,160.64,4424.55,1019.18
1046,78.84,167.19,175.42,5928.38,1077.97
1047,76.52,179.11,169.58,4716.61,940.17
1048,54.24,138.24,167.53,4214.39,1029.75
1049,84.77,146.27,161.12,5705.82,950.36
1050,83.8,193.42,160.72,5461.48,1116.42
1051,63.74,178.89,185.49,5075.52,905.43
1052,73.96,116.55,164.98,5899.67,924.13
1053,74.94,157.74,174.88,5956.51,943.92
1054,72.61,150.01,171.3,4933.74,945.53
1055,64.5,166.53,147.8,6579.46,1026.04
1056,63.28,135.1,184.34,6266.71,1089.98
1057,69.74,133.21,175.47,3412.56,1057.76
1058,81.73,136.48,163.86,4175.91,1011.7
1059,75.44,138.56,169.77,3195.77,1000.48
1060,66.29,166.31,160.81,4740.23,969.68
1061,77.72,126.38,184.61,4031.03,1019.55
1062,41.51,137.55,162.74,4348.55,989.56
1063,81.49,114.22,165.82,5872.45,1009.47
1064,52.6,170.14,164.16,3596.14,962.95
1065,66.38,175.42,170.64,5103.79,939.91
1066,58.8,143.46,180.96,5098.94,1001.27
1067,57.05,144.04,184.31,4934.09,1000.17
1068,81.61,159.06,166.81,5104.62,970.2
1069,65.32,179.49,173.03,3214.17,961.67
1070,73.47,158.17,170.66,4352.36,1027.92
1071,69.53,136.05,162.15,6234.4,1022.75
1072,74.77,117.62,189.38,4042.5,1093.83
1073,70.77,127.7,180.9,6333.29,1069.05
1074,57.17,151.46,171.51,3874.54,940.31
1075,79.96,136.89,182.66,3778.37,990.46
1076,65.06,153.9,179.7,4238.58,931.76
1077,54.43,138.94,170.65,5903.27,908.04
1078,65.72,128.84,172.61,4563.1,1109.77
1079,85.01,126.46,182.1,5276.33,1074.01
1080,78.5,181.25,162.43,5058.91,968.51
1081,66.51,167.78,183.39,4956.43,1062.17
1082,66.51,184.61,168.2,6019.29,1069.59
1083,66.78,160.8,182.2,5617.21,903.98
1084,90.77,141.4,169.96,4085.68,1042.53
1085,73.82,176.47,172.7,4779.54,975.42
1086,74.3,149.34,169.73,6394.75,1019.15
1087,80.3,154.42,165.75,5255.65,1150.49
1088,72.39,149.14,167.84,3793.72,1079.27
1089,67.41,91.06,181.03,3850.37,993.59
1090,68.04,182.09,151.49,5712.12,1071.08
1091,69.28,159.82,160.09,5561.95,903.89
1092,69.63,156.6,164.2,4262.91,1025.18
1093,77.28,148.76,161.37,5598.1,1026.37
1094,70.52,153.27,182.08,6279.51,1035.28
1095,77.33,138.05,180.06,6166.29,974.58
1096,69.19,162.33,174.74,6283.42,1019.1
1097,70.79,123.86,164.9,5444.39,1042.8
1098,50.02,153.72,180.68,4857.87,883.85
1099,79.16,161.23,157.29,4678.02,984.19
1100,73.46,146.03,187.14,4986.09,954.83
1101,79.98,157.42,164.52,4299.18,1033.11
1102,41.04,130.17,167.9,4712.56,1068.89
1103,90.88,130.68,166.57,6020.1,969.41
1104,68.6,154.73,161.42,3712.74,945.57
1105,81.08,163.57,185.4,3767.46,1005.86
1106,59.6,112.5,176.31,5664.42,942.34
1107,76.13,160.44,179.72,4719.86,988.68
1108,59.47,139.14,160.21,3459.49,983.41
1109,63.76,146.14,171.45,4950.93,1029.01
1110,89.14,123.21,174.17,4836.7,1015.76
1111,68.09,132.97,172.17,4655.13,1008.07
1112,72.17,169.32,160.72,5548.56,1081.84
1113,78.7,150.66,178.6,3933.44,1013.49
1114,74.96,142.34,170.97,5010.39,979.11
1115,71.5,147.67,162.36,4831.22,985.24
1116,73.65,159.78,155.16,5030.26,961.78
1117,94.03,158.81,174.85,3614.25,949.07
1118,69.42,148.5,189.6,4581.88,930.53
1119,72.01,171.86,161.88,5015.82,1056.71
1120,80.51,169.41,171.36,5432.93,964.08
1121,81.06,158.27,178.88,6477.12,1015.8
1122,81.87,151.09,159.84,5644.76,985.01
1123,76.39,163.15,166.16,5368.92,998.54
1124,58.57,156.29,163.12,6017.18,1057.69
1125,86.33,171.22,177.88,4756.94,1008.83
1126,58.54,167.99,180.6,6243.14,953.87
1127,73.03,129.63,171.27,5895.42,971.79
1128,62.46,128.28,163.27,4643.3,1043
1129,69.36,135.98,166.46,6539.16,1024.16
1130,73.29,169.52,164.96,5357.55,1046.12
1131,73.21,118.47,162.18,6754.38,988.07
1132,74.22,157.9,169.18,5242.55,930.2
1133,86.14,157.25,174.6,4550.46,1025.33
1134,74.54,173.25,173.92,4385.97,1012.64
1135,67.56,153.61,169.93,4715.41,1013.95
1136,79.64,123.14,170.46,4542.96,930.91
1137,81.89,130.81,169.35,6017.11,967.99
1138,57.72,126.36,159.62,4976.82,953.08
1139,75.97,139.24,171.28,3708.78,1019.97
1140,77.01,146.34,165.33,5170.4,1021.69
1141,67.02,126.69,159.22,5100.41,997.83
1142,83.76,179.41,172.97,4625.11,1048.38
1143,68.5,123.49,165.11,5214.07,1074.54
1144,71.26,176.92,171.82,4964.71,1017.65
1145,68.27,173.7,176.78,5507.01,1033.55
1146,70.16,167.97,162.4,5459.98,972.92
1147,59.04,136.12,170.74,5291.92,963.73
1148,55.6,156.85,155.52,3960.92,1050.49
1149,85.95,124.45,182.26,6695.21,956.26
1150,61.53,168.22,159.13,3755.21,1034.85
1151,60.09,148.52,165.88,4897.03,1085.97
1152,48.47,141.81,180.71,4124.45,1032.67
1153,63.61,125.53,168.12,5317.07,995.95
